0,0,0,1.54
0,0,17,1.58
0,0,34,1.67
0,0,51,1.74
0,0,68,1.88
0,0,85,2.11
0,0,102,2.39
0,0,119,2.74
0,0,136,3.11
0,0,153,3.55
0,0,170,4.03
0,0,187,4.58
0,0,204,5.13
0,0,221,5.78
0,0,238,6.43
0,0,255,6.96
