0,0,0,0.75
0,17,0,1.98
0,34,0,3.5
0,51,0,5.32
0,68,0,7.22
0,85,0,9.51
0,102,0,11.8
0,119,0,14.4
0,136,0,16.8
0,153,0,19.5
0,170,0,22.5
0,187,0,25.5
0,204,0,28.6
0,221,0,31.6
0,238,0,35
0,255,0,37.1
