0.78788,0.82144,0.75116
0.79106,0.82418,0.75479
0.79423,0.8269,0.75843
0.7974,0.82962,0.76206
0.80057,0.83234,0.7657
0.80373,0.83505,0.76933
0.80689,0.83775,0.77295
0.81004,0.84045,0.77658
0.81319,0.84315,0.78021
0.81633,0.84584,0.78383
0.81947,0.84852,0.78745
0.82261,0.8512,0.79107
0.82574,0.85388,0.79469
0.82887,0.85654,0.7983
0.832,0.85921,0.80192
0.83512,0.86187,0.80553
0.83824,0.86452,0.80914
0.84135,0.86717,0.81275
0.84446,0.86981,0.81635
0.84757,0.87245,0.81996
0.85067,0.87509,0.82356
0.85377,0.87771,0.82717
0.85686,0.88034,0.83077
0.85995,0.88296,0.83436
0.86304,0.88557,0.83796
0.86613,0.88818,0.84156
0.86921,0.89079,0.84515
0.87228,0.89339,0.84874
0.87536,0.89598,0.85233
0.87843,0.89858,0.85592
0.88149,0.90116,0.85951
0.88456,0.90375,0.86309
0.88762,0.90632,0.86668
0.89067,0.9089,0.87026
0.89372,0.91147,0.87384
0.89677,0.91403,0.87742
0.89982,0.91659,0.881
0.90286,0.91915,0.88458
0.9059,0.9217,0.88815
0.90893,0.92425,0.89172
0.91197,0.92679,0.89529
0.915,0.92933,0.89886
0.91802,0.93186,0.90243
0.92104,0.93439,0.906
0.92406,0.93692,0.90957
0.92708,0.93944,0.91313
0.93009,0.94196,0.91669
0.9331,0.94447,0.92025
0.93611,0.94698,0.92381
0.93911,0.94949,0.92737
0.94211,0.95199,0.93093
0.94511,0.95449,0.93448
0.9481,0.95698,0.93804
0.95109,0.95947,0.94159
0.95408,0.96196,0.94514
0.95706,0.96444,0.94869
0.96004,0.96692,0.95224
0.96302,0.96939,0.95578
0.966,0.97186,0.95933
0.96897,0.97433,0.96287
0.97194,0.97679,0.96642
0.9749,0.97925,0.96996
0.97787,0.9817,0.9735
0.98083,0.98416,0.97703
0.98379,0.9866,0.98057
0.98674,0.98905,0.98411
0.98969,0.99149,0.98764
0.99264,0.99392,0.99117
0.99559,0.99636,0.99471
0.99853,0.99879,0.99824
