0.671,0.67883,0.65905
0.67557,0.68332,0.66374
0.68014,0.68781,0.66843
0.68472,0.6923,0.67313
0.6893,0.6968,0.67784
0.69389,0.70131,0.68256
0.69849,0.70582,0.68729
0.70309,0.71033,0.69202
0.7077,0.71485,0.69677
0.71232,0.71938,0.70152
0.71694,0.72391,0.70628
0.72157,0.72845,0.71104
0.7262,0.73299,0.71581
0.73084,0.73754,0.7206
0.73549,0.74209,0.72539
0.74015,0.74665,0.73018
0.7448,0.75122,0.73499
0.74947,0.75578,0.7398
0.75414,0.76036,0.74462
0.75882,0.76494,0.74945
0.7635,0.76952,0.75428
0.76819,0.77411,0.75912
0.77289,0.7787,0.76397
0.77759,0.7833,0.76883
0.7823,0.78791,0.7737
0.78701,0.79251,0.77857
0.79173,0.79713,0.78345
0.79646,0.80175,0.78834
0.80119,0.80637,0.79323
0.80593,0.811,0.79813
0.81067,0.81563,0.80304
0.81542,0.82027,0.80796
0.82017,0.82492,0.81288
0.82493,0.82956,0.81781
0.8297,0.83422,0.82275
0.83447,0.83887,0.8277
0.83925,0.84354,0.83265
0.84403,0.84821,0.83761
0.84882,0.85288,0.84258
0.85362,0.85755,0.84755
0.85842,0.86224,0.85253
0.86322,0.86692,0.85752
0.86803,0.87161,0.86252
0.87285,0.87631,0.86752
0.87767,0.88101,0.87253
0.8825,0.88572,0.87755
0.88734,0.89043,0.88257
0.89217,0.89514,0.8876
0.89702,0.89986,0.89264
0.90187,0.90458,0.89768
0.90673,0.90931,0.90274
0.91159,0.91404,0.90779
0.91645,0.91878,0.91286
0.92133,0.92352,0.91793
0.9262,0.92827,0.92301
0.93109,0.93302,0.9281
0.93597,0.93778,0.93319
0.94087,0.94254,0.93829
0.94577,0.9473,0.94339
0.95067,0.95207,0.94851
0.95558,0.95684,0.95363
0.96049,0.96162,0.95875
0.96541,0.9664,0.96388
0.97034,0.97119,0.96902
0.97527,0.97598,0.97417
0.98021,0.98078,0.97932
0.98515,0.98558,0.98448
0.99009,0.99038,0.98965
0.99504,0.99519,0.99482
1,1,1
