0,0,0,1.66
17,0,0,1.97
34,0,0,2.35
51,0,0,2.82
68,0,0,3.35
85,0,0,4.04
102,0,0,4.82
119,0,0,5.71
136,0,0,6.71
153,0,0,7.84
170,0,0,9.12
187,0,0,10.5
204,0,0,11.9
221,0,0,13.6
238,0,0,15.3
255,0,0,16.5
